trait_index	differential	left_pole	right_pole	care	fairness	loyalty	authority	purity	liberty	general	notes
325	everyman :: chosen one	everyman	chosen one	0	0	0	0	0	0	0	Not moral foundations.
326	jealous :: opinionated	jealous	opinionated	0	1	0	0	0	0	0	jealousy relates to fairness (perceived inequity)
327	protagonist :: antagonist	protagonist	antagonist	0	0	0	0	0	0	1	protagonist/antagonist as moral archetypes
328	devoted :: unfaithful	devoted	unfaithful	0	0	1	0	0	0	0	devoted and unfaithful directly relate to loyalty
329	fearmongering :: reassuring	fearmongering	reassuring	1	0	0	0	0	0	0	fearmongering causes harm, reassuring soothes
330	common sense :: analysis	common sense	analysis	0	0	0	0	0	0	0	
331	unemotional :: emotional	unemotional	emotional	0	0	0	0	0	0	0	
332	rap :: rock	rap	rock	0	0	0	0	0	0	0	
333	genocidal :: not genocidal	genocidal	not genocidal	1	0	0	0	0	0	0	genocidal is extreme harm
334	cat person :: dog person	cat person	dog person	0	0	0	0	0	0	0	
335	indie :: pop	indie	pop	0	0	0	0	0	0	0	
336	cultured :: rustic	cultured	rustic	0	0	0	0	0	0	0	
337	tautology :: oxymoron	tautology	oxymoron	0	0	0	0	0	0	0	
338	bad boy :: white knight	bad boy	white knight	1	0	0	1	0	0	0	white knight relates to care, bad boy to authority defiance
339	princess :: queen	princess	queen	0	0	0	1	0	0	0	royal titles relate to authority
340	hypochondriac :: stoic	hypochondriac	stoic	0	0	0	0	0	0	0	
341	yes-man :: contrarian	yes-man	contrarian	0	0	0	1	0	0	0	yes-man complies with authority, contrarian defies
342	giving :: receiving	giving	receiving	1	0	0	0	0	0	0	giving is a care virtue
343	chic :: cheesy	chic	cheesy	0	0	0	0	0	0	0	
344	celebrity :: boy/girl-next-door	celebrity	boy/girl-next-door	0	0	0	0	0	0	0	
345	goth :: flower child	goth	flower child	1	0	0	0	0	0	0	flower child relates to care (peace, love)
346	summer :: winter	summer	winter	0	0	0	0	0	0	0	
347	frank :: sugarcoated	frank	sugarcoated	0	1	0	0	0	0	0	frankness relates to honesty, sugarcoating to dishonesty
348	naive :: paranoid	naive	paranoid	0	0	0	0	0	0	0	
349	gullible :: cynical	gullible	cynical	0	0	0	0	0	0	0	
350	motivated :: unmotivated	motivated	unmotivated	0	0	0	0	0	0	0	
351	radical :: centrist	radical	centrist	0	0	0	1	0	1	0	Radical challenges authority, centrist respects it; radical seeks liberty.
352	monotone :: expressive	monotone	expressive	0	0	0	0	0	0	0	Not clearly related to moral foundations.
353	love-focused :: money-focused	love-focused	money-focused	1	0	0	0	0	0	1	Love-focused aligns with care; money-focused seen as morally questionable.
354	transparent :: machiavellian	transparent	machiavellian	0	1	0	0	0	0	1	Transparent implies honesty (fairness), machiavellian implies deceit.
355	timid :: cocky	timid	cocky	0	0	0	0	0	0	0	Not clearly related to moral foundations.
356	concise :: long-winded	concise	long-winded	0	0	0	0	0	0	0	Not clearly related to moral foundations.
357	picky :: always down	picky	always down	0	0	0	0	0	0	0	Not clearly related to moral foundations.
358	proactive :: reactive	proactive	reactive	0	0	0	0	0	0	0	Not clearly related to moral foundations.
359	prudish :: flirtatious	prudish	flirtatious	0	0	0	0	1	0	0	Prudish aligns with purity (chastity); flirtatious may be seen as impure.
360	innocent :: jaded	innocent	jaded	0	0	0	0	1	0	1	Innocent relates to purity and moral goodness; jaded implies moral corruption.
361	touchy-feely :: distant	touchy-feely	distant	1	0	0	0	0	0	0	Touchy-feely shows care and affection.
362	muddy :: washed	muddy	washed	0	0	0	0	1	0	0	Washed implies cleanliness (purity), muddy implies dirtiness.
363	quirky :: predictable	quirky	predictable	0	0	0	0	0	0	0	Not clearly related to moral foundations.
364	never cries :: often crying	never cries	often crying	0	0	0	0	0	0	0	Not clearly related to moral foundations.
365	main character :: side character	main character	side character	0	0	0	0	0	0	0	Not clearly related to moral foundations.
366	original :: cliché	original	cliché	0	0	0	0	0	0	0	Not clearly related to moral foundations.
367	hugs :: handshakes	hugs	handshakes	1	0	0	0	0	0	0	Hugs suggest care and warmth.
368	homebody :: world traveler	homebody	world traveler	0	0	0	0	0	0	0	Not clearly related to moral foundations.
369	naughty :: nice	naughty	nice	0	0	0	0	1	0	1	Nice is morally good (general) and pure; naughty is mild transgression.
370	junkie :: straight edge	junkie	straight edge	0	0	0	0	1	0	1	Junkie implies vice and impurity; straight edge implies self-discipline and purity.
371	small-vocabulary :: big-vocabulary	small-vocabulary	big-vocabulary	0	0	0	0	0	0	0	Not clearly related to moral foundations.
372	dystopian :: utopian	dystopian	utopian	0	0	0	1	0	1	1	Dystopian often features oppressive authority; utopian idealizes freedom (liberty) and moral goodness.
373	parental :: childlike	parental	childlike	1	0	0	1	1	0	0	Parental involves care and authority; childlike may imply innocence (purity).
374	writer :: reader	writer	reader	0	0	0	0	0	0	0	Not clearly related to moral foundations.
375	creator :: consumer	creator	consumer	0	0	0	0	0	0	0	Not clearly related to moral foundations.
376	capitalist :: communist	capitalist	communist	0	0	0	0	0	0	0	
377	positive :: negative	positive	negative	0	0	0	0	0	0	1	General evaluative dimension, not specific foundation.
378	grounded :: fantasy-prone	grounded	fantasy-prone	0	0	0	0	0	0	0	
379	thinker :: feeler	thinker	feeler	0	0	0	0	0	0	0	
380	insightful :: generic	insightful	generic	0	0	0	0	0	0	0	
381	questioning :: believing	questioning	believing	0	0	0	0	0	0	0	
382	proud :: apologetic	proud	apologetic	0	0	0	0	0	0	0	
383	bubbly :: flat	bubbly	flat	0	0	0	0	0	0	0	
384	tired :: wired	tired	wired	0	0	0	0	0	0	0	
385	woke :: problematic	woke	problematic	1	1	0	0	0	0	0	Woke relates to caring for marginalized and fairness/justice.
386	grumpy :: cheery	grumpy	cheery	0	0	0	0	0	0	0	
387	hippie :: militaristic	hippie	militaristic	1	0	0	1	0	1	0	Hippie: care (peace) and liberty (anti-authority); militaristic: authority.
388	gluttonous :: moderate	gluttonous	moderate	0	0	0	0	1	0	0	Gluttony is a purity vice; moderate is a purity virtue (self-discipline).
389	flawed :: perfect	flawed	perfect	0	0	0	0	0	0	0	
390	sweet :: savory	sweet	savory	0	0	0	0	0	0	0	
391	annoying :: unannoying	annoying	unannoying	0	0	0	0	0	0	0	
392	good-manners :: bad-manners	good-manners	bad-manners	0	0	0	1	0	0	1	Good manners relate to respect (authority) and general virtue.
393	evolutionist :: creationist	evolutionist	creationist	0	0	0	0	0	0	0	
394	fulfilled :: unfulfilled	fulfilled	unfulfilled	0	0	0	0	0	0	0	
395	friendly :: unfriendly	friendly	unfriendly	1	0	0	0	0	0	0	Friendliness relates to care (kindness).
396	innovative :: routine	innovative	routine	0	0	0	0	0	0	0	
397	delicate :: coarse	delicate	coarse	0	0	0	0	1	0	0	Delicate suggests refinement (purity virtue); coarse suggests lack of refinement.
398	resentful :: euphoric	resentful	euphoric	0	0	0	0	0	0	0	
399	uptight :: easy	uptight	easy	0	0	0	0	0	0	0	
400	blue :: red	blue	red	0	0	0	0	0	0	0	
401	slumbering :: insomniac	slumbering	insomniac	0	0	0	0	0	0	0	
402	spirited :: lifeless	spirited	lifeless	0	0	0	0	0	0	0	
403	outgoing :: withdrawn	outgoing	withdrawn	0	0	0	0	0	0	0	
404	Hates PDA :: Constant PDA	Hates PDA	Constant PDA	0	0	0	0	0	0	0	
405	buffoon :: charmer	buffoon	charmer	0	0	0	0	0	0	0	
406	sloppy :: fussy	sloppy	fussy	0	0	0	0	0	0	0	
407	accurate :: off target	accurate	off target	0	0	0	0	0	0	0	
408	harsh :: gentle	harsh	gentle	1	0	0	0	0	0	0	gentle aligns with care (kindness, gentleness).
409	clinical :: heartfelt	clinical	heartfelt	1	0	0	0	0	0	0	heartfelt relates to compassion and care.
410	inappropriate :: seemly	inappropriate	seemly	0	0	0	0	1	0	0	seemly relates to decency and properness (purity).
411	smug :: sheepish	smug	sheepish	0	0	0	0	0	0	0	
412	fake :: real	fake	real	0	0	0	0	0	0	1	fake implies dishonesty, which is general moral vice.
413	popular :: rejected	popular	rejected	0	0	0	0	0	0	0	
414	catty :: supportive	catty	supportive	1	0	0	0	0	0	0	supportive reflects kindness and care; catty is harmful.
415	chronically single :: serial dater	chronically single	serial dater	0	0	0	0	0	0	0	
416	people-person :: things-person	people-person	things-person	0	0	0	0	0	0	0	
417	eager :: reluctant	eager	reluctant	0	0	0	0	0	0	0	
418	goal-oriented :: experience-oriented	goal-oriented	experience-oriented	0	0	0	0	0	0	0	
419	outdoorsy :: indoorsy	outdoorsy	indoorsy	0	0	0	0	0	0	0	
420	divine :: earthly	divine	earthly	0	0	0	0	1	0	0	divine implies sacredness and purity.
421	foodie :: unenthusiastic about food	foodie	unenthusiastic about food	0	0	0	0	0	0	0	
422	chill :: sassy	chill	sassy	0	0	0	0	0	0	0	
423	glamorous :: spartan	glamorous	spartan	0	0	0	0	1	0	0	spartan aligns with purity (austerity, self-discipline).
424	prankster :: anti-prank	prankster	anti-prank	0	0	0	0	0	0	0	
425	goofy :: unfrivolous	goofy	unfrivolous	0	0	0	0	0	0	0	
426	noble :: jovial	noble	jovial	0	0	0	0	0	0	1	noble relates to general morality
427	blessed :: cursed	blessed	cursed	0	0	0	0	1	0	0	religious/spiritual connotations, purity
428	forward :: repressed	forward	repressed	0	0	0	0	0	0	0	
429	entrepreneur :: employee	entrepreneur	employee	0	0	0	0	0	1	0	entrepreneur relates to liberty
430	quivering :: unstirring	quivering	unstirring	0	0	0	0	0	0	0	
431	mechanical :: natural	mechanical	natural	0	0	0	0	1	0	0	natural relates to purity
432	minds-own-business :: snoops	minds-own-business	snoops	0	0	0	0	0	0	0	
433	prying :: unmeddlesome	prying	unmeddlesome	0	0	0	0	0	0	0	
434	leader :: follower	leader	follower	0	0	0	1	0	0	0	leader and follower relate to authority
435	handy :: can't-fix-anything	handy	can't-fix-anything	0	0	0	0	0	0	0	
436	green thumb :: plant-neglecter	green thumb	plant-neglecter	0	0	0	0	0	0	0	
437	activist :: nonpartisan	activist	nonpartisan	0	0	0	0	0	1	0	activist relates to liberty
438	photographer :: physicist	photographer	physicist	0	0	0	0	0	0	0	
439	lumberjack :: mad-scientist	lumberjack	mad-scientist	0	0	0	0	0	0	0	
440	pointless :: meaningful	pointless	meaningful	0	0	0	0	0	0	1	meaningful relates to general morality
441	focused :: absentminded	focused	absentminded	0	0	0	0	1	0	0	focused relates to purity (self-discipline)
442	bear :: wolf	bear	wolf	0	0	0	0	0	0	0	
443	lion :: zebra	lion	zebra	0	0	0	0	0	0	0	
444	kangaroo :: dolphin	kangaroo	dolphin	0	0	0	0	0	0	0	
445	all-seeing :: blind	all-seeing	blind	0	0	0	0	0	0	0	
446	engineerial :: lawyerly	engineerial	lawyerly	0	0	0	0	0	0	0	
447	love shy :: cassanova	love shy	cassanova	0	0	0	0	1	0	0	cassanova relates to purity (promiscuity)
448	disturbing :: enchanting	disturbing	enchanting	0	0	0	0	0	0	0	
449	maverick :: conformist	maverick	conformist	0	0	0	1	0	1	0	maverick relates to liberty and defiance; conformist relates to authority
450	social climber :: nonconformist	social climber	nonconformist	0	0	0	1	0	1	0	social climber seeks status (authority); nonconformist defies authority (liberty)
451	social chameleon :: strong identity	social chameleon	strong identity	0	0	0	0	0	0	0	
452	awkward :: comfortable	awkward	comfortable	0	0	0	0	0	0	0	
453	sincere :: irreverent	sincere	irreverent	0	1	0	1	0	0	0	sincere relates to honesty (fairness); irreverent relates to disrespect (authority)
454	intuitive :: analytical	intuitive	analytical	0	0	0	0	0	0	0	
455	cringing away :: welcoming experience	cringing away	welcoming experience	0	0	0	0	0	0	0	
456	stereotypical :: boundary breaking	stereotypical	boundary breaking	0	0	0	1	0	0	0	boundary breaking suggests defiance of tradition (authority)
457	energetic :: mellow	energetic	mellow	0	0	0	0	0	0	0	
458	hopeful :: fearful	hopeful	fearful	0	0	0	0	0	0	0	
459	likes change :: resists change	likes change	resists change	0	0	0	1	0	0	0	resists change relates to tradition (authority)
460	manic :: mild	manic	mild	0	0	0	0	0	0	0	
461	old-fashioned :: progressive	old-fashioned	progressive	0	0	0	1	0	0	0	old-fashioned relates to tradition (authority)
462	gross :: hygienic	gross	hygienic	0	0	0	0	1	0	0	both poles relate to purity (disgust vs cleanliness)
463	stable :: unstable	stable	unstable	0	0	0	1	0	0	0	stable relates to order (authority)
464	overthinker :: underthinker	overthinker	underthinker	0	0	0	0	0	0	0	
